Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ImageURL,OnView,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
"Urban Proposal with Multi Thin-Shell Capsules, project (Elevation and detail sketches)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,Pencil on paper,"11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.8,Architecture,Architecture & Design,2012-10-15,Y,168667,https://www.moma.org/collection/works/168667,https://www.moma.org/media/W1siZiIsIjI2NTc2MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=e3f1933bead56654,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Detail sketches)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,Pencil on paper,"11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.9,Architecture,Architecture & Design,2012-10-15,Y,168668,https://www.moma.org/collection/works/168668,https://www.moma.org/media/W1siZiIsIjI2NTc2MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=ce8820b3b3f4d2fe,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Detail sketches)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,Pencil on paper,"11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.10,Architecture,Architecture & Design,2012-10-15,Y,168669,https://www.moma.org/collection/works/168669,https://www.moma.org/media/W1siZiIsIjI2NTc0MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=ba343c7e1cc2e3bf,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Perspective, elevation and detail sketches)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,Pencil on paper,"11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.11,Architecture,Architecture & Design,2012-10-15,Y,168670,https://www.moma.org/collection/works/168670,https://www.moma.org/media/W1siZiIsIjI2NTc0MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=15c91b02b8e90a0c,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Interior perspective and detail sketches)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,Pencil on paper,"11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.12,Architecture,Architecture & Design,2012-10-15,Y,168671,https://www.moma.org/collection/works/168671,https://www.moma.org/media/W1siZiIsIjI2NTc0MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=821855ac596e0fbe,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Exterior perspective and elevation sketches)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,Pencil and colored pencil on paper,"11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.13,Architecture,Architecture & Design,2012-10-15,Y,168672,https://www.moma.org/collection/works/168672,https://www.moma.org/media/W1siZiIsIjI2NTc0NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=451a3aa01956ad3e,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Elevation sketches)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,Ink and pencil on paper,"11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.14,Architecture,Architecture & Design,2012-10-15,Y,168673,https://www.moma.org/collection/works/168673,https://www.moma.org/media/W1siZiIsIjI2NTc0NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=192a59d60e8b959d,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Elevation and interior perspective sketches)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,Felt-tipped marker and pencil on paper,"11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.15,Architecture,Architecture & Design,2012-10-15,Y,168674,https://www.moma.org/collection/works/168674,https://www.moma.org/media/W1siZiIsIjI2NTc0NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=870a29233d5de96f,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Plan and interior perspective sketches)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,Pencil and colored pencil on paper,"11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.16,Architecture,Architecture & Design,2012-10-15,Y,168675,https://www.moma.org/collection/works/168675,https://www.moma.org/media/W1siZiIsIjI2NTc0OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=a37fd9d287410de5,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Plan and elevation sketches)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,Felt-tipped marker and pencil on paper,"11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.17,Architecture,Architecture & Design,2012-10-15,Y,168676,https://www.moma.org/collection/works/168676,https://www.moma.org/media/W1siZiIsIjI2NTc0OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=8c8df5fa4d4e5aba,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Plan sketch)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,Felt-tipped marker and pencil on paper,"11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.18,Architecture,Architecture & Design,2012-10-15,Y,168677,https://www.moma.org/collection/works/168677,https://www.moma.org/media/W1siZiIsIjI2NTc1MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=28a2f3775edf1a46,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Interior perspective sketch)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,"Felt-tipped marker, pencil and colored pencil on paper","11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.19,Architecture,Architecture & Design,2012-10-15,Y,168678,https://www.moma.org/collection/works/168678,https://www.moma.org/media/W1siZiIsIjI2NTc1MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=0c2c6293a913c49b,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Interior perspective, exterior perspective, and elevation sketches)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,Felt-tipped marker and pencil on paper,"11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.20,Architecture,Architecture & Design,2012-10-15,Y,168679,https://www.moma.org/collection/works/168679,https://www.moma.org/media/W1siZiIsIjI2NTc1MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=66c141bcbef99a66,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Plan and detail sketches)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,Felt-tipped marker and pencil on paper,"11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.21,Architecture,Architecture & Design,2012-10-15,Y,168680,https://www.moma.org/collection/works/168680,https://www.moma.org/media/W1siZiIsIjI2NTc1NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=4c07b3dbdf556624,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Elevation and exterior perspective sketches)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,Pencil on paper,"11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.22,Architecture,Architecture & Design,2012-10-15,Y,168681,https://www.moma.org/collection/works/168681,https://www.moma.org/media/W1siZiIsIjI2NTc1NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=581d4c5c774a2163,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Elevation and detail sketches)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,Felt-tipped marker and pencil on paper,"11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.23,Architecture,Architecture & Design,2012-10-15,Y,168682,https://www.moma.org/collection/works/168682,https://www.moma.org/media/W1siZiIsIjI2NTc1NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=6b6a0dd2571851d7,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Plan, perspective and detail sketches)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,Pencil and colored pencil on paper,"11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.24,Architecture,Architecture & Design,2012-10-15,Y,168683,https://www.moma.org/collection/works/168683,https://www.moma.org/media/W1siZiIsIjI2NjE1NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=8858036c37d28b72,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Elevation, exterior perspective and detail sketches)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,"Felt-tipped marker, pencil and colored pencil on paper","11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.25,Architecture,Architecture & Design,2012-10-15,Y,168684,https://www.moma.org/collection/works/168684,https://www.moma.org/media/W1siZiIsIjI2NjE1NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=9d10ec70d76f23d4,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Elevation and exterior perspective sketches)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,"Felt-tipped marker, pencil and colored pencil on paper","11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.26,Architecture,Architecture & Design,2012-10-15,Y,168685,https://www.moma.org/collection/works/168685,https://www.moma.org/media/W1siZiIsIjI2NjE1NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=26da6a18991092a6,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Elevation and perspective sketches)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,"Felt-tipped marker, pencil and colored pencil on paper","11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.27,Architecture,Architecture & Design,2012-10-15,Y,168686,https://www.moma.org/collection/works/168686,https://www.moma.org/media/W1siZiIsIjI2NjE1OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=f487f59239ad63cc,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Exterior and interior perspective sketches)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,Felt-tipped marker and pencil on paper,"11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.28,Architecture,Architecture & Design,2012-10-15,Y,168687,https://www.moma.org/collection/works/168687,https://www.moma.org/media/W1siZiIsIjI2NjE1OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=e2c56bf89b59f996,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Interior perspective sketches)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,Felt-tipped marker and pencil on paper,"11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.29,Architecture,Architecture & Design,2012-10-15,Y,168688,https://www.moma.org/collection/works/168688,https://www.moma.org/media/W1siZiIsIjI2NjE2MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=f9090843f4d1d56b,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Interior perspective and detail sketches)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,Pencil and colored pencil on paper,"11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.30,Architecture,Architecture & Design,2012-10-15,Y,168689,https://www.moma.org/collection/works/168689,https://www.moma.org/media/W1siZiIsIjI2NjE2MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=80dd170440a3be7d,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Interior perspective and detail sketches)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,"Felt-tipped marker, pencil and colored pencil on paper","11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.31,Architecture,Architecture & Design,2012-10-15,Y,168690,https://www.moma.org/collection/works/168690,https://www.moma.org/media/W1siZiIsIjI2NjE2MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=0d771f63b22788b9,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Interior perspective and detail sketches)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,"Felt-tipped marker, pencil and colored pencil on paper","11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.32,Architecture,Architecture & Design,2012-10-15,Y,168691,https://www.moma.org/collection/works/168691,https://www.moma.org/media/W1siZiIsIjI2NjE2MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=2def09601705a758,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Interior perspective and elevation sketches)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,Felt-tipped marker and pencil on paper,"11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.33,Architecture,Architecture & Design,2012-10-15,Y,168692,https://www.moma.org/collection/works/168692,https://www.moma.org/media/W1siZiIsIjI2NjE2NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=b16e0ae7dc45d145,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Exterior perspective and elevation sketches)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,"Felt-tipped marker, pencil and colored pencil on paper","11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.34,Architecture,Architecture & Design,2012-10-15,Y,168693,https://www.moma.org/collection/works/168693,https://www.moma.org/media/W1siZiIsIjI2NjE2NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=60cc033162bddb99,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Detail sketches)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,"Felt-tipped marker, pencil and colored pencil on paper","11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.35,Architecture,Architecture & Design,2012-10-15,Y,168694,https://www.moma.org/collection/works/168694,https://www.moma.org/media/W1siZiIsIjI2NjE2NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=fd89829387fe5b1a,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Detail sketches)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,Pencil and colored pencil on paper,"11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.36,Architecture,Architecture & Design,2012-10-15,Y,168695,https://www.moma.org/collection/works/168695,https://www.moma.org/media/W1siZiIsIjI2NjE2NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=00c3d3485d5e9820,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Detail sketches)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,Pencil and colored pencil on paper,"11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.37,Architecture,Architecture & Design,2012-10-15,Y,168696,https://www.moma.org/collection/works/168696,https://www.moma.org/media/W1siZiIsIjI2NjE2OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=070d521aa1320e33,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Exterior perspective and plan sketches)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,"Felt-tipped marker, pencil and colored pencil on paper","11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.38,Architecture,Architecture & Design,2012-10-15,Y,168697,https://www.moma.org/collection/works/168697,https://www.moma.org/media/W1siZiIsIjI2NjE2OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=3dc1a947913525a1,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Plan and elevation sketches)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,"Felt-tipped marker, pencil and colored pencil on paper","11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.39,Architecture,Architecture & Design,2012-10-15,Y,168698,https://www.moma.org/collection/works/168698,https://www.moma.org/media/W1siZiIsIjI2NjE3MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=f56c6fe469502b96,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Exterior perspective and detail sketches)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,"Felt-tipped marker, pencil and colored pencil on paper","11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.40,Architecture,Architecture & Design,2012-10-15,Y,168699,https://www.moma.org/collection/works/168699,https://www.moma.org/media/W1siZiIsIjI2NjE3MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=c5aeee380d1254a3,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Exterior perspective and detail sketches)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,Pencil on paper,"11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.41,Architecture,Architecture & Design,2012-10-15,Y,168700,https://www.moma.org/collection/works/168700,https://www.moma.org/media/W1siZiIsIjI2NjE3MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=c5c63fc8e91ec9fe,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Elevation and plan sketches)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,"Felt-tipped marker, pencil and colored pencil on paper","11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.42,Architecture,Architecture & Design,2012-10-15,Y,168701,https://www.moma.org/collection/works/168701,https://www.moma.org/media/W1siZiIsIjI2NjE3MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=d6c6f601730208ff,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Elevation and plan sketches)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,Pencil and colored pencil on paper,"11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.43,Architecture,Architecture & Design,2012-10-15,Y,168702,https://www.moma.org/collection/works/168702,https://www.moma.org/media/W1siZiIsIjI2NjE3NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=831d9f5bb0e77539,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Exterior perspective and detail sketches)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,"Felt-tipped marker, pencil and colored pencil on paper","11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.44,Architecture,Architecture & Design,2012-10-15,Y,168703,https://www.moma.org/collection/works/168703,https://www.moma.org/media/W1siZiIsIjI2NjE3NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=56b7868e93e83fe2,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Elevation and exterior perspective sketches)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,"Felt-tipped marker, pencil and colored pencil on paper","11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.45,Architecture,Architecture & Design,2012-10-15,Y,168704,https://www.moma.org/collection/works/168704,https://www.moma.org/media/W1siZiIsIjI2NjE3NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=9d1a5ab21cc3d2c9,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Elevation and exterior perspective sketches)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,"Felt-tipped marker, pencil and colored pencil on paper","11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.46,Architecture,Architecture & Design,2012-10-15,Y,168705,https://www.moma.org/collection/works/168705,https://www.moma.org/media/W1siZiIsIjI2NjE3NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=a02318bc1a8b19a6,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Elevation and exterior perspective sketches)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,"Felt-tipped marker, pencil and colored pencil on paper","11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.47,Architecture,Architecture & Design,2012-10-15,Y,168706,https://www.moma.org/collection/works/168706,https://www.moma.org/media/W1siZiIsIjI2NjE3OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=b6e6b4ab577bffc1,,,,,29.8450596901,,,20.9550419101,,
"Urban Proposal with Multi Thin-Shell Capsules, project (Plan sketch)",Daniel Grataloup,42362,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1970,Pencil and colored pencil on paper,"11 3/4 x 8 1/4"" (29.8 x 21 cm)",Gift of the architect,1808.2012.48,Architecture,Architecture & Design,2012-10-15,Y,168707,https://www.moma.org/collection/works/168707,https://www.moma.org/media/W1siZiIsIjI2NjE3OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=9b00656c0adde1f8,,,,,29.8450596901,,,20.9550419101,,
